Price History: MS129867,,,,,,,,,
,,,,,,,,,
Date,Price,CVol,Change,% Change,"Total Return (Gross, Unhedged)","Cumulative Return % (Gross, Unhedged)",Open,High,Low
08/31/11,"661,10",,"3,27","0,50","1.032,12","16,68",,"661,10","661,10"
09/01/11,"661,29",,"0,19","0,03","1.032,64","16,74",,"661,29","661,29"
09/02/11,"651,95",,"-9,34","-1,41","1.018,22","15,11",,"651,95","651,95"
09/06/11,"639,53",,"-12,42","-1,91","999,68","13,01",,"639,53","639,53"
09/07/11,"650,50",,"10,97","1,72","1.017,20","14,99",,"650,50","650,50"
09/08/11,"651,32",,"0,82","0,13","1.018,51","15,14",,"651,32","651,32"
09/09/11,"639,68",,"-11,64","-1,79","1.000,32","13,09",,"639,68","639,68"
09/12/11,"633,05",,"-6,63","-1,04","989,98","11,92",,"633,05","633,05"
09/13/11,"638,74",,"5,68","0,90","999,03","12,94",,"638,74","638,74"
09/14/11,"646,74",,"8,01","1,25","1.011,57","14,36",,"646,74","646,74"
09/15/11,"656,16",,"9,41","1,46","1.026,35","16,03",,"656,16","656,16"
09/16/11,"659,62",,"3,46","0,53","1.031,76","16,64",,"659,62","659,62"
09/19/11,"652,67",,"-6,95","-1,05","1.021,03","15,43",,"652,67","652,67"
09/20/11,"660,39",,"7,73","1,18","1.033,18","16,80",,"660,39","660,39"
09/21/11,"651,84",,"-8,55","-1,30","1.019,80","15,29",,"651,84","651,84"
09/22/11,"635,13",,"-16,71","-2,56","993,65","12,33",,"635,13","635,13"
09/23/11,"638,69",,"3,56","0,56","999,23","12,96",,"638,69","638,69"
09/26/11,"645,43",,"6,73","1,05","1.009,76","14,15",,"645,43","645,43"
09/27/11,"657,32",,"11,89","1,84","1.028,42","16,26",,"657,32","657,32"
09/28/11,"653,83",,"-3,49","-0,53","1.024,75","15,85",,"653,83","653,83"
09/29/11,"660,24",,"6,41","0,98","1.034,89","16,99",,"660,24","660,24"
09/30/11,"655,80",,"-4,44","-0,67","1.027,93","16,21",,"655,80","655,80"
10/03/11,"648,21",,"-7,59","-1,16","1.016,03","14,86",,"648,21","648,21"
10/04/11,"644,38",,"-3,82","-0,59","1.010,04","14,18",,"644,38","644,38"
10/05/11,"649,17",,"4,78","0,74","1.019,67","15,27",,"649,17","649,17"
10/06/11,"659,01",,"9,84","1,52","1.035,24","17,03",,"659,01","659,01"
10/07/11,"659,64",,"0,63","0,10","1.036,23","17,15",,"659,64","659,64"
10/10/11,"669,70",,"10,06","1,52","1.052,03","18,93",,"669,70","669,70"
10/11/11,"666,13",,"-3,57","-0,53","1.046,43","18,30",,"666,13","666,13"
10/12/11,"670,36",,"4,23","0,63","1.053,07","19,05",,"670,36","670,36"
10/13/11,"668,83",,"-1,53","-0,23","1.050,67","18,78",,"668,83","668,83"
10/14/11,"672,73",,"3,91","0,58","1.056,80","19,47",,"672,73","672,73"
10/17/11,"671,25",,"-1,49","-0,22","1.054,46","19,21",,"671,25","671,25"
10/18/11,"670,46",,"-0,79","-0,12","1.053,22","19,07",,"670,46","670,46"
10/19/11,"671,21",,"0,75","0,11","1.054,43","19,20",,"671,21","671,21"
10/20/11,"668,31",,"-2,90","-0,43","1.049,88","18,69",,"668,31","668,31"
10/21/11,"677,34",,"9,02","1,35","1.064,05","20,29",,"677,34","677,34"
10/24/11,"678,28",,"0,95","0,14","1.065,69","20,48",,"678,28","678,28"
10/25/11,"670,60",,"-7,68","-1,13","1.053,63","19,11",,"670,60","670,60"
10/26/11,"673,21",,"2,61","0,39","1.057,73","19,58",,"673,21","673,21"
10/27/11,"687,24",,"14,02","2,08","1.079,84","22,08",,"687,24","687,24"
10/28/11,"683,81",,"-3,43","-0,50","1.074,48","21,47",,"683,81","683,81"
10/31/11,"674,16",,"-9,65","-1,41","1.059,40","19,77",,"674,16","674,16"
11/01/11,"660,87",,"-13,29","-1,97","1.038,51","17,40",,"660,87","660,87"
11/02/11,"666,65",,"5,79","0,88","1.047,61","18,43",,"666,65","666,65"
11/03/11,"675,59",,"8,94","1,34","1.062,01","20,06",,"675,59","675,59"
11/04/11,"670,71",,"-4,88","-0,72","1.054,33","19,19",,"670,71","670,71"
11/07/11,"672,05",,"1,34","0,20","1.058,68","19,68",,"672,05","672,05"
11/08/11,"673,00",,"0,95","0,14","1.060,49","19,89",,"673,00","673,00"
11/09/11,"663,66",,"-9,34","-1,39","1.045,83","18,23",,"663,66","663,66"
11/10/11,"666,78",,"3,12","0,47","1.051,74","18,90",,"666,78","666,78"
11/11/11,"676,62",,"9,85","1,48","1.067,27","20,65",,"676,62","676,62"
11/14/11,"671,29",,"-5,34","-0,79","1.058,98","19,72",,"671,29","671,29"
11/15/11,"668,92",,"-2,37","-0,35","1.055,26","19,30",,"668,92","668,92"
11/16/11,"663,82",,"-5,10","-0,76","1.050,38","18,75",,"663,82","663,82"
11/17/11,"660,72",,"-3,09","-0,47","1.045,49","18,19",,"660,72","660,72"
11/18/11,"660,48",,"-0,24","-0,04","1.045,10","18,15",,"660,48","660,48"
11/21/11,"650,30",,"-10,18","-1,54","1.029,66","16,40",,"650,30","650,30"
11/22/11,"647,18",,"-3,12","-0,48","1.024,84","15,86",,"647,18","647,18"
11/23/11,"638,63",,"-8,55","-1,32","1.011,31","14,33",,"638,63","638,63"
11/25/11,"637,08",,"-1,56","-0,24","1.008,84","14,05",,"637,08","637,08"
11/28/11,"650,25",,"13,18","2,07","1.029,73","16,41",,"650,25","650,25"
11/29/11,"654,65",,"4,39","0,68","1.036,69","17,20",,"654,65","654,65"
11/30/11,"670,97",,"16,33","2,49","1.063,15","20,19",,"670,97","670,97"
12/01/11,"669,62",,"-1,35","-0,20","1.061,02","19,95",,"669,62","669,62"
12/02/11,"667,15",,"-2,47","-0,37","1.057,41","19,54",,"667,15","667,15"
12/05/11,"671,00",,"3,85","0,58","1.063,68","20,25",,"671,00","671,00"
12/06/11,"668,80",,"-2,20","-0,33","1.060,26","19,86",,"668,80","668,80"
12/07/11,"667,76",,"-1,04","-0,16","1.059,08","19,73",,"667,76","667,76"
12/08/11,"659,94",,"-7,82","-1,17","1.046,79","18,34",,"659,94","659,94"
12/09/11,"666,37",,"6,42","0,97","1.056,98","19,49",,"666,37","666,37"
12/12/11,"660,68",,"-5,69","-0,85","1.047,96","18,47",,"660,68","660,68"
12/13/11,"661,43",,"0,75","0,11","1.049,41","18,64",,"661,43","661,43"
12/14/11,"655,02",,"-6,41","-0,97","1.039,31","17,49",,"655,02","655,02"
12/15/11,"658,14",,"3,12","0,48","1.044,31","18,06",,"658,14","658,14"
12/16/11,"657,94",,"-0,21","-0,03","1.043,98","18,02",,"657,94","657,94"
12/19/11,"654,33",,"-3,60","-0,55","1.038,26","17,38",,"654,33","654,33"
12/20/11,"662,78",,"8,45","1,29","1.051,95","18,92",,"662,78","662,78"
12/21/11,"663,94",,"1,15","0,17","1.053,84","19,14",,"663,94","663,94"
12/22/11,"668,11",,"4,18","0,63","1.060,66","19,91",,"668,11","668,11"
12/23/11,"673,74",,"5,62","0,84","1.069,63","20,92",,"673,74","673,74"
12/27/11,"674,80",,"1,07","0,16","1.071,35","21,12",,"674,80","674,80"
12/28/11,"670,39",,"-4,41","-0,65","1.064,90","20,39",,"670,39","670,39"
12/29/11,"676,61",,"6,22","0,93","1.074,78","21,50",,"676,61","676,61"
12/30/11,"678,49",,"1,87","0,28","1.077,86","21,85",,"678,49","678,49"
01/03/12,"681,25",,"2,76","0,41","1.082,68","22,40",,"681,25","681,25"
01/04/12,"677,99",,"-3,25","-0,48","1.077,51","21,81",,"677,99","677,99"
01/05/12,"672,67",,"-5,33","-0,79","1.069,05","20,86",,"672,67","672,67"
01/06/12,"669,61",,"-3,06","-0,45","1.066,35","20,55",,"669,61","669,61"
01/09/12,"668,10",,"-1,50","-0,22","1.064,05","20,29",,"668,10","668,10"
01/10/12,"673,14",,"5,04","0,75","1.072,08","21,20",,"673,14","673,14"
01/11/12,"671,46",,"-1,68","-0,25","1.069,39","20,89",,"671,46","671,46"
01/12/12,"670,78",,"-0,67","-0,10","1.068,32","20,77",,"670,78","670,78"
01/13/12,"668,39",,"-2,39","-0,36","1.064,51","20,34",,"668,39","668,39"
01/17/12,"671,94",,"3,55","0,53","1.070,17","20,98",,"671,94","671,94"
01/18/12,"668,65",,"-3,29","-0,49","1.064,92","20,39",,"668,65","668,65"
01/19/12,"666,79",,"-1,86","-0,28","1.061,95","20,05",,"666,79","666,79"
01/20/12,"668,06",,"1,27","0,19","1.064,00","20,28",,"668,06","668,06"
01/23/12,"667,19",,"-0,87","-0,13","1.062,62","20,13",,"667,19","667,19"
01/24/12,"663,21",,"-3,98","-0,60","1.056,28","19,41",,"663,21","663,21"
01/25/12,"665,27",,"2,07","0,31","1.059,76","19,81",,"665,27","665,27"
01/26/12,"667,03",,"1,76","0,26","1.062,56","20,12",,"667,03","667,03"
01/27/12,"662,88",,"-4,14","-0,62","1.056,03","19,38",,"662,88","662,88"
01/30/12,"660,91",,"-1,97","-0,30","1.052,92","19,03",,"660,91","660,91"
01/31/12,"662,32",,"1,41","0,21","1.055,17","19,29",,"662,32","662,32"
02/01/12,"666,95",,"4,63","0,70","1.062,57","20,12",,"666,95","666,95"
02/02/12,"666,11",,"-0,85","-0,13","1.061,47","20,00",,"666,11","666,11"
02/03/12,"670,76",,"4,65","0,70","1.069,03","20,85",,"670,76","670,76"
02/06/12,"671,54",,"0,78","0,12","1.070,27","20,99",,"671,54","671,54"
02/07/12,"673,67",,"2,13","0,32","1.073,74","21,39",,"673,67","673,67"
02/08/12,"673,92",,"0,25","0,04","1.074,35","21,46",,"673,92","673,92"
02/09/12,"672,91",,"-1,00","-0,15","1.072,75","21,27",,"672,91","672,91"
02/10/12,"669,99",,"-2,92","-0,43","1.068,13","20,75",,"669,99","669,99"
02/13/12,"672,11",,"2,12","0,32","1.071,94","21,18",,"672,11","672,11"
02/14/12,"673,01",,"0,89","0,13","1.073,41","21,35",,"673,01","673,01"
02/15/12,"671,81",,"-1,19","-0,18","1.071,78","21,16",,"671,81","671,81"
02/16/12,"673,75",,"1,94","0,29","1.074,87","21,51",,"673,75","673,75"
02/17/12,"676,44",,"2,69","0,40","1.079,16","22,00",,"676,44","676,44"
02/21/12,"678,75",,"2,31","0,34","1.083,20","22,46",,"678,75","678,75"
02/22/12,"677,08",,"-1,67","-0,25","1.080,55","22,16",,"677,08","677,08"
02/23/12,"675,84",,"-1,25","-0,18","1.078,56","21,93",,"675,84","675,84"
02/24/12,"676,95",,"1,11","0,16","1.080,33","22,13",,"676,95","676,95"
02/27/12,"676,77",,"-0,18","-0,03","1.080,15","22,11",,"676,77","676,77"
02/28/12,"677,32",,"0,56","0,08","1.081,10","22,22",,"677,32","677,32"
02/29/12,"676,81",,"-0,51","-0,08","1.080,57","22,16",,"676,81","676,81"
03/01/12,"679,82",,"3,01","0,44","1.085,45","22,71",,"679,82","679,82"
03/02/12,"680,79",,"0,97","0,14","1.087,24","22,91",,"680,79","680,79"
03/05/12,"681,23",,"0,43","0,06","1.087,95","22,99",,"681,23","681,23"
03/06/12,"674,03",,"-7,20","-1,06","1.076,47","21,69",,"674,03","674,03"
03/07/12,"674,62",,"0,59","0,09","1.077,86","21,85",,"674,62","674,62"
03/08/12,"678,38",,"3,76","0,56","1.083,90","22,53",,"678,38","678,38"
03/09/12,"680,05",,"1,68","0,25","1.086,81","22,86",,"680,05","680,05"
03/12/12,"681,37",,"1,31","0,19","1.088,96","23,11",,"681,37","681,37"
03/13/12,"686,12",,"4,76","0,70","1.096,71","23,98",,"686,12","686,12"
03/14/12,"683,41",,"-2,72","-0,40","1.092,36","23,49",,"683,41","683,41"
03/15/12,"684,54",,"1,14","0,17","1.094,34","23,71",,"684,54","684,54"
03/16/12,"684,37",,"-0,18","-0,03","1.094,06","23,68",,"684,37","684,37"
03/19/12,"683,59",,"-0,77","-0,11","1.092,82","23,54",,"683,59","683,59"
03/20/12,"684,88",,"1,29","0,19","1.094,95","23,78",,"684,88","684,88"
03/21/12,"684,18",,"-0,70","-0,10","1.093,93","23,67",,"684,18","684,18"
03/22/12,"684,23",,"0,05","0,01","1.094,09","23,69",,"684,23","684,23"
03/23/12,"683,79",,"-0,44","-0,07","1.093,38","23,61",,"683,79","683,79"
03/26/12,"686,55",,"2,77","0,40","1.097,80","24,11",,"686,55","686,55"
03/27/12,"686,42",,"-0,13","-0,02","1.097,59","24,08",,"686,42","686,42"
03/28/12,"680,93",,"-5,49","-0,80","1.090,48","23,28",,"680,93","680,93"
03/29/12,"678,33",,"-2,60","-0,38","1.086,32","22,81",,"678,33","678,33"
03/30/12,"680,44",,"2,11","0,31","1.089,70","23,19",,"680,44","680,44"
04/02/12,"684,70",,"4,26","0,63","1.096,52","23,96",,"684,70","684,70"
04/03/12,"682,12",,"-2,58","-0,38","1.092,39","23,49",,"682,12","682,12"
04/04/12,"675,47",,"-6,65","-0,98","1.082,23","22,35",,"675,47","675,47"
04/05/12,"671,98",,"-3,48","-0,52","1.078,95","21,97",,"671,98","671,98"
04/09/12,"669,41",,"-2,58","-0,38","1.074,81","21,51",,"669,41","669,41"
04/10/12,"660,09",,"-9,31","-1,39","1.060,16","19,85",,"660,09","660,09"
04/11/12,"663,62",,"3,53","0,53","1.065,82","20,49",,"663,62","663,62"
04/12/12,"665,35",,"1,73","0,26","1.069,01","20,85",,"665,35","665,35"
04/13/12,"660,25",,"-5,10","-0,77","1.060,82","19,92",,"660,25","660,25"
04/16/12,"662,42",,"2,17","0,33","1.064,91","20,39",,"662,42","662,42"
04/17/12,"669,42",,"7,00","1,06","1.076,16","21,66",,"669,42","669,42"
04/18/12,"664,43",,"-4,99","-0,74","1.068,17","20,76",,"664,43","664,43"
04/19/12,"661,91",,"-2,52","-0,38","1.064,14","20,30",,"661,91","661,91"
04/20/12,"666,43",,"4,51","0,68","1.072,14","21,21",,"666,43","666,43"
04/23/12,"659,47",,"-6,96","-1,04","1.060,97","19,94",,"659,47","659,47"
04/24/12,"667,82",,"8,35","1,27","1.074,58","21,48",,"667,82","667,82"
04/25/12,"669,87",,"2,05","0,31","1.078,97","21,98",,"669,87","669,87"
04/26/12,"671,99",,"2,12","0,32","1.082,50","22,38",,"671,99","671,99"
04/27/12,"674,58",,"2,58","0,38","1.086,75","22,86",,"674,58","674,58"
04/30/12,"674,31",,"-0,27","-0,04","1.086,32","22,81",,"674,31","674,31"
05/01/12,"676,92",,"2,61","0,39","1.090,73","23,31",,"676,92","676,92"
05/02/12,"672,80",,"-4,11","-0,61","1.084,11","22,56",,"672,80","672,80"
05/03/12,"671,98",,"-0,82","-0,12","1.083,14","22,45",,"671,98","671,98"
05/04/12,"668,90",,"-3,08","-0,46","1.080,32","22,13",,"668,90","668,90"
05/07/12,"670,44",,"1,54","0,23","1.082,98","22,43",,"670,44","670,44"
05/08/12,"670,20",,"-0,24","-0,04","1.082,98","22,43",,"670,20","670,20"
05/09/12,"667,36",,"-2,83","-0,42","1.078,50","21,92",,"667,36","667,36"
05/10/12,"672,42",,"5,06","0,76","1.086,72","22,85",,"672,42","672,42"
05/11/12,"673,38",,"0,96","0,14","1.088,81","23,09",,"673,38","673,38"
05/14/12,"667,77",,"-5,61","-0,83","1.079,91","22,08",,"667,77","667,77"
05/15/12,"664,43",,"-3,34","-0,50","1.074,57","21,48",,"664,43","664,43"
05/16/12,"660,30",,"-4,12","-0,62","1.068,24","20,76",,"660,30","660,30"
05/17/12,"657,47",,"-2,83","-0,43","1.063,67","20,25",,"657,47","657,47"
05/18/12,"655,35",,"-2,12","-0,32","1.062,89","20,16",,"655,35","655,35"
05/21/12,"656,04",,"0,69","0,11","1.064,76","20,37",,"656,04","656,04"
05/22/12,"661,75",,"5,71","0,87","1.074,50","21,47",,"661,75","661,75"
05/23/12,"654,14",,"-7,62","-1,15","1.062,16","20,08",,"654,14","654,14"
05/24/12,"658,52",,"4,38","0,67","1.069,30","20,88",,"658,52","658,52"
05/25/12,"659,33",,"0,82","0,12","1.072,25","21,22",,"659,33","659,33"
05/29/12,"657,65",,"-1,68","-0,25","1.069,72","20,93",,"657,65","657,65"
05/30/12,"652,33",,"-5,32","-0,81","1.062,28","20,09",,"652,33","652,33"
05/31/12,"655,88",,"3,55","0,54","1.068,20","20,76",,"655,88","655,88"
06/01/12,"650,65",,"-5,22","-0,80","1.060,03","19,84",,"650,65","650,65"
06/04/12,"652,59",,"1,94","0,30","1.063,29","20,20",,"652,59","652,59"
06/05/12,"652,65",,"0,05","0,01","1.063,38","20,22",,"652,65","652,65"
06/06/12,"658,15",,"5,51","0,84","1.075,56","21,59",,"658,15","658,15"
06/07/12,"658,48",,"0,33","0,05","1.076,30","21,68",,"658,48","658,48"
06/08/12,"662,82",,"4,33","0,66","1.084,43","22,59",,"662,82","662,82"
06/11/12,"662,01",,"-0,81","-0,12","1.083,16","22,45",,"662,01","662,01"
06/12/12,"665,74",,"3,73","0,56","1.089,28","23,14",,"665,74","665,74"
06/13/12,"665,99",,"0,26","0,04","1.089,88","23,21",,"665,99","665,99"
06/14/12,"670,51",,"4,52","0,68","1.097,27","24,05",,"670,51","670,51"
06/15/12,"672,73",,"2,22","0,33","1.100,90","24,46",,"672,73","672,73"
06/18/12,"671,41",,"-1,32","-0,20","1.099,65","24,31",,"671,41","671,41"
06/19/12,"676,11",,"4,70","0,70","1.107,42","25,19",,"676,11","676,11"
06/20/12,"675,91",,"-0,20","-0,03","1.107,44","25,20",,"675,91","675,91"
06/21/12,"671,73",,"-4,18","-0,62","1.100,61","24,42",,"671,73","671,73"
06/22/12,"674,23",,"2,50","0,37","1.104,70","24,89",,"674,23","674,23"
06/25/12,"668,24",,"-5,98","-0,89","1.095,18","23,81",,"668,24","668,24"
06/26/12,"669,72",,"1,47","0,22","1.097,59","24,08",,"669,72","669,72"
06/27/12,"677,41",,"7,70","1,15","1.110,51","25,54",,"677,41","677,41"
06/28/12,"681,07",,"3,66","0,54","1.116,62","26,23",,"681,07","681,07"
06/29/12,"689,43",,"8,35","1,23","1.130,32","27,78",,"689,43","689,43"
07/02/12,"694,04",,"4,61","0,67","1.137,99","28,65",,"694,04","694,04"
07/03/12,"694,67",,"0,64","0,09","1.139,05","28,77",,"694,67","694,67"
07/05/12,"690,88",,"-3,79","-0,55","1.133,44","28,13",,"690,88","690,88"
07/06/12,"686,88",,"-4,00","-0,58","1.129,13","27,65",,"686,88","686,88"
07/09/12,"687,56",,"0,68","0,10","1.130,24","27,77",,"687,56","687,56"
07/10/12,"688,53",,"0,97","0,14","1.131,83","27,95",,"688,53","688,53"
07/11/12,"692,05",,"3,52","0,51","1.137,62","28,61",,"692,05","692,05"
07/12/12,"687,37",,"-4,68","-0,68","1.129,93","27,74",,"687,37","687,37"
07/13/12,"695,69",,"8,32","1,21","1.143,61","29,28",,"695,69","695,69"
07/16/12,"695,69",,"0,00","0,00","1.143,61","29,28",,"695,69","695,69"
07/17/12,"697,03",,"1,34","0,19","1.145,81","29,53",,"697,03","697,03"
07/18/12,"699,76",,"2,73","0,39","1.150,29","30,04",,"699,76","699,76"
07/19/12,"697,04",,"-2,72","-0,39","1.145,83","29,54",,"697,04","697,04"
07/20/12,"688,06",,"-8,98","-1,29","1.131,06","27,87",,"688,06","688,06"
07/23/12,"681,05",,"-7,01","-1,02","1.119,57","26,57",,"681,05","681,05"
07/24/12,"672,53",,"-8,52","-1,25","1.105,56","24,98",,"672,53","672,53"
07/25/12,"672,77",,"0,24","0,04","1.106,41","25,08",,"672,77","672,77"
07/26/12,"686,56",,"13,80","2,05","1.129,18","27,65",,"686,56","686,56"
07/27/12,"694,95",,"8,39","1,22","1.143,13","29,23",,"694,95","694,95"
07/30/12,"698,50",,"3,55","0,51","1.149,01","29,90",,"698,50","698,50"
07/31/12,"697,35",,"-1,15","-0,17","1.147,11","29,68",,"697,35","697,35"
08/01/12,"698,16",,"0,81","0,12","1.148,58","29,85",,"698,16","698,16"
08/02/12,"690,64",,"-7,53","-1,08","1.136,47","28,48",,"690,64","690,64"
08/03/12,"699,26",,"8,62","1,25","1.150,79","30,10",,"699,26","699,26"
08/06/12,"702,27",,"3,01","0,43","1.156,06","30,69",,"702,27","702,27"
08/07/12,"704,92",,"2,65","0,38","1.160,50","31,19",,"704,92","704,92"
08/08/12,"703,32",,"-1,60","-0,23","1.158,50","30,97",,"703,32","703,32"
08/09/12,"702,65",,"-0,66","-0,09","1.157,52","30,86",,"702,65","702,65"
08/10/12,"702,57",,"-0,09","-0,01","1.157,41","30,84",,"702,57","702,57"
08/13/12,"701,51",,"-1,05","-0,15","1.156,14","30,70",,"701,51","701,51"
08/14/12,"704,81",,"3,30","0,47","1.161,62","31,32",,"704,81","704,81"
08/15/12,"703,22",,"-1,59","-0,23","1.159,34","31,06",,"703,22","703,22"
08/16/12,"704,17",,"0,95","0,14","1.160,92","31,24",,"704,17","704,17"
08/17/12,"705,20",,"1,03","0,15","1.162,68","31,44",,"705,20","705,20"
08/20/12,"703,84",,"-1,36","-0,19","1.160,79","31,23",,"703,84","703,84"
08/21/12,"701,75",,"-2,09","-0,30","1.157,37","30,84",,"701,75","701,75"
08/22/12,"697,47",,"-4,28","-0,61","1.150,43","30,06",,"697,47","697,47"
08/23/12,"693,85",,"-3,62","-0,52","1.144,46","29,38",,"693,85","693,85"
08/24/12,"697,72",,"3,87","0,56","1.150,86","30,10",,"697,72","697,72"
08/27/12,"698,51",,"0,79","0,11","1.152,16","30,25",,"698,51","698,51"
08/28/12,"695,20",,"-3,31","-0,47","1.146,83","29,65",,"695,20","695,20"
08/29/12,"695,33",,"0,12","0,02","1.147,43","29,72",,"695,33","695,33"
08/30/12,"692,18",,"-3,14","-0,45","1.142,34","29,14",,"692,18","692,18"
08/31/12,"692,60",,"0,42","0,06","1.143,03","29,22",,"692,60","692,60"
09/04/12,"693,63",,"1,03","0,15","1.144,83","29,42",,"693,63","693,63"
09/05/12,"692,47",,"-1,16","-0,17","1.143,06","29,22",,"692,47","692,47"
09/06/12,"701,34",,"8,87","1,28","1.157,93","30,90",,"701,34","701,34"
09/07/12,"701,99",,"0,66","0,09","1.160,03","31,14",,"701,99","701,99"
09/10/12,"701,43",,"-0,57","-0,08","1.159,15","31,04",,"701,43","701,43"
09/11/12,"702,40",,"0,98","0,14","1.160,84","31,23",,"702,40","702,40"
09/12/12,"704,31",,"1,90","0,27","1.164,17","31,61",,"704,31","704,31"
09/13/12,"709,34",,"5,03","0,71","1.172,54","32,56",,"709,34","709,34"
09/14/12,"706,99",,"-2,34","-0,33","1.168,67","32,12",,"706,99","706,99"
09/17/12,"704,81",,"-2,18","-0,31","1.165,06","31,71",,"704,81","704,81"
09/18/12,"703,64",,"-1,17","-0,17","1.163,20","31,50",,"703,64","703,64"
09/19/12,"705,71",,"2,07","0,29","1.166,73","31,90",,"705,71","705,71"
09/20/12,"705,95",,"0,25","0,03","1.167,13","31,94",,"705,95","705,95"
09/21/12,"709,75",,"3,79","0,54","1.173,43","32,66",,"709,75","709,75"
09/24/12,"711,40",,"1,66","0,23","1.176,31","32,98",,"711,40","711,40"
09/25/12,"710,54",,"-0,86","-0,12","1.175,65","32,91",,"710,54","710,54"
09/26/12,"704,90",,"-5,64","-0,79","1.168,15","32,06",,"704,90","704,90"
09/27/12,"705,80",,"0,91","0,13","1.169,76","32,24",,"705,80","705,80"
09/28/12,"701,81",,"-3,99","-0,57","1.163,14","31,49",,"701,81","701,81"
10/01/12,"703,44",,"1,63","0,23","1.165,84","31,80",,"703,44","703,44"
10/02/12,"705,26",,"1,82","0,26","1.168,86","32,14",,"705,26","705,26"
10/03/12,"709,29",,"4,03","0,57","1.175,62","32,90",,"709,29","709,29"
10/04/12,"709,54",,"0,25","0,04","1.176,03","32,95",,"709,54","709,54"
10/05/12,"711,40",,"1,85","0,26","1.181,35","33,55",,"711,40","711,40"
10/08/12,"707,99",,"-3,40","-0,48","1.175,70","32,91",,"707,99","707,99"
10/09/12,"701,94",,"-6,06","-0,86","1.165,65","31,78",,"701,94","701,94"
10/10/12,"698,62",,"-3,32","-0,47","1.160,13","31,15",,"698,62","698,62"
10/11/12,"698,55",,"-0,07","-0,01","1.160,01","31,14",,"698,55","698,55"
10/12/12,"691,63",,"-6,91","-0,99","1.148,53","29,84",,"691,63","691,63"
10/15/12,"691,57",,"-0,07","-0,01","1.148,42","29,83",,"691,57","691,57"
10/16/12,"697,30",,"5,73","0,83","1.157,95","30,91",,"697,30","697,30"
10/17/12,"703,48",,"6,18","0,89","1.168,21","32,07",,"703,48","703,48"
10/18/12,"706,48",,"2,99","0,43","1.173,18","32,63",,"706,48","706,48"
10/19/12,"700,97",,"-5,50","-0,78","1.164,04","31,59",,"700,97","700,97"
10/22/12,"698,27",,"-2,70","-0,39","1.159,68","31,10",,"698,27","698,27"
10/23/12,"689,93",,"-8,35","-1,20","1.145,84","29,54",,"689,93","689,93"
10/24/12,"688,25",,"-1,68","-0,24","1.143,05","29,22",,"688,25","688,25"
10/25/12,"687,89",,"-0,35","-0,05","1.142,47","29,16",,"687,89","687,89"
