Price History: 990100,,,,,,,,,
,,,,,,,,,
Date,Price,CVol,Change,% Change,"Total Return (Gross, Unhedged)","Cumulative Return % (Gross, Unhedged)",Open,High,Low
03/20/23,"2.090,43",,"13,55","0,65","9.441,47","219,24",,"2.090,43","2.090,43"
03/21/23,"2.117,04",,"26,61","1,27","9.562,21","223,33",,"2.117,04","2.117,04"
03/22/23,"2.096,31",,"-20,73","-0,98","9.469,41","220,19",,"2.096,31","2.096,31"
03/23/23,"2.098,78",,"2,47","0,12","9.481,74","220,60",,"2.098,78","2.098,78"
03/24/23,"2.100,06",,"1,29","0,06","9.488,63","220,84",,"2.100,06","2.100,06"
03/27/23,"2.107,49",,"7,43","0,35","9.522,71","221,99",,"2.107,49","2.107,49"
03/28/23,"2.106,63",,"-0,86","-0,04","9.519,07","221,87",,"2.106,63","2.106,63"
03/29/23,"2.135,32",,"28,69","1,36","9.649,25","226,27",,"2.135,32","2.135,32"
03/30/23,"2.148,13",,"12,81","0,60","9.716,41","228,54",,"2.148,13","2.148,13"
03/31/23,"2.174,50",,"26,37","1,23","9.836,12","232,59",,"2.174,50","2.174,50"
04/03/23,"2.181,33",,"6,83","0,31","9.867,60","233,65",,"2.181,33","2.181,33"
04/04/23,"2.172,33",,"-8,99","-0,41","9.827,52","232,30",,"2.172,33","2.172,33"
04/05/23,"2.163,80",,"-8,53","-0,39","9.790,70","231,05",,"2.163,80","2.163,80"
04/06/23,"2.169,71",,"5,90","0,27","9.819,72","232,03",,"2.169,71","2.169,71"
04/07/23,"2.169,93",,"0,22","0,01","9.820,70","232,07",,"2.169,93","2.169,93"
04/10/23,"2.172,55",,"2,63","0,12","9.832,96","232,48",,"2.172,55","2.172,55"
04/11/23,"2.177,43",,"4,88","0,22","9.855,05","233,23",,"2.177,43","2.177,43"
04/12/23,"2.173,11",,"-4,32","-0,20","9.836,77","232,61",,"2.173,11","2.173,11"
04/13/23,"2.194,76",,"21,65","1,00","9.936,25","235,97",,"2.194,76","2.194,76"
04/14/23,"2.195,33",,"0,57","0,03","9.939,49","236,08",,"2.195,33","2.195,33"
04/17/23,"2.201,06",,"5,73","0,26","9.965,67","236,97",,"2.201,06","2.201,06"
04/18/23,"2.205,13",,"4,06","0,18","9.984,19","237,59",,"2.205,13","2.205,13"
04/19/23,"2.204,25",,"-0,88","-0,04","9.980,24","237,46",,"2.204,25","2.204,25"
04/20/23,"2.194,15",,"-10,10","-0,46","9.935,49","235,95",,"2.194,15","2.194,15"
04/21/23,"2.196,61",,"2,46","0,11","9.946,98","236,34",,"2.196,61","2.196,61"
04/24/23,"2.197,29",,"0,68","0,03","9.953,39","236,55",,"2.197,29","2.197,29"
04/25/23,"2.170,55",,"-26,75","-1,22","9.833,74","232,51",,"2.170,55","2.170,55"
04/26/23,"2.160,54",,"-10,00","-0,46","9.789,41","231,01",,"2.160,54","2.160,54"
04/27/23,"2.190,41",,"29,86","1,38","9.925,89","235,62",,"2.190,41","2.190,41"
04/28/23,"2.205,90",,"15,49","0,71","9.998,80","238,09",,"2.205,90","2.205,90"
05/01/23,"2.206,97",,"1,08","0,05","10.003,69","238,25",,"2.206,97","2.206,97"
05/02/23,"2.183,24",,"-23,74","-1,08","9.897,02","234,65",,"2.183,24","2.183,24"
05/03/23,"2.173,70",,"-9,53","-0,44","9.854,48","233,21",,"2.173,70","2.173,70"
05/04/23,"2.159,77",,"-13,93","-0,64","9.793,60","231,15",,"2.159,77","2.159,77"
05/05/23,"2.192,35",,"32,58","1,51","9.943,24","236,21",,"2.192,35","2.192,35"
05/08/23,"2.195,17",,"2,82","0,13","9.957,38","236,69",,"2.195,17","2.195,17"
05/09/23,"2.188,01",,"-7,16","-0,33","9.926,82","235,65",,"2.188,01","2.188,01"
05/10/23,"2.192,34",,"4,33","0,20","9.947,08","236,34",,"2.192,34","2.192,34"
05/11/23,"2.189,87",,"-2,47","-0,11","9.939,39","236,08",,"2.189,87","2.189,87"
05/12/23,"2.189,11",,"-0,76","-0,03","9.939,08","236,07",,"2.189,11","2.189,11"
05/15/23,"2.196,86",,"7,75","0,35","9.976,32","237,33",,"2.196,86","2.196,86"
05/16/23,"2.184,14",,"-12,72","-0,58","9.919,19","235,40",,"2.184,14","2.184,14"
05/17/23,"2.201,42",,"17,28","0,79","9.999,39","238,11",,"2.201,42","2.201,42"
05/18/23,"2.220,10",,"18,68","0,85","10.086,86","241,07",,"2.220,10","2.220,10"
05/19/23,"2.220,89",,"0,79","0,04","10.090,99","241,21",,"2.220,89","2.220,89"
05/22/23,"2.223,12",,"2,23","0,10","10.103,95","241,64",,"2.223,12","2.223,12"
05/23/23,"2.201,28",,"-21,84","-0,98","10.005,62","238,32",,"2.201,28","2.201,28"
05/24/23,"2.182,21",,"-19,07","-0,87","9.919,10","235,39",,"2.182,21","2.182,21"
05/25/23,"2.190,95",,"8,74","0,40","9.959,25","236,75",,"2.190,95","2.190,95"
05/26/23,"2.216,69",,"25,75","1,18","10.076,92","240,73",,"2.216,69","2.216,69"
05/29/23,"2.217,58",,"0,89","0,04","10.081,13","240,87",,"2.217,58","2.217,58"
05/30/23,"2.212,79",,"-4,80","-0,22","10.061,56","240,21",,"2.212,79","2.212,79"
05/31/23,"2.195,59",,"-17,19","-0,78","9.984,88","237,62",,"2.195,59","2.195,59"
06/01/23,"2.215,32",,"19,72","0,90","10.076,35","240,71",,"2.215,32","2.215,32"
06/02/23,"2.248,04",,"32,72","1,48","10.225,88","245,77",,"2.248,04","2.248,04"
06/05/23,"2.246,51",,"-1,52","-0,07","10.219,22","245,54",,"2.246,51","2.246,51"
06/06/23,"2.252,93",,"6,42","0,29","10.248,87","246,54",,"2.252,93","2.252,93"
06/07/23,"2.242,68",,"-10,25","-0,45","10.202,55","244,98",,"2.242,68","2.242,68"
06/08/23,"2.251,27",,"8,59","0,38","10.242,90","246,34",,"2.251,27","2.251,27"
06/09/23,"2.253,86",,"2,59","0,12","10.255,03","246,75",,"2.253,86","2.253,86"
06/12/23,"2.271,52",,"17,66","0,78","10.335,61","249,48",,"2.271,52","2.271,52"
06/13/23,"2.287,03",,"15,51","0,68","10.406,77","251,88",,"2.287,03","2.287,03"
06/14/23,"2.291,61",,"4,58","0,20","10.429,45","252,65",,"2.291,61","2.291,61"
06/15/23,"2.311,21",,"19,60","0,86","10.520,27","255,72",,"2.311,21","2.311,21"
06/16/23,"2.307,93",,"-3,28","-0,14","10.505,52","255,22",,"2.307,93","2.307,93"
06/19/23,"2.303,46",,"-4,47","-0,19","10.485,39","254,54",,"2.303,46","2.303,46"
06/20/23,"2.293,07",,"-10,40","-0,45","10.438,12","252,94",,"2.293,07","2.293,07"
06/21/23,"2.282,46",,"-10,60","-0,46","10.390,68","251,34",,"2.282,46","2.282,46"
06/22/23,"2.285,22",,"2,76","0,12","10.404,18","251,80",,"2.285,22","2.285,22"
06/23/23,"2.267,20",,"-18,02","-0,79","10.322,25","249,02",,"2.267,20","2.267,20"
06/26/23,"2.260,10",,"-7,10","-0,31","10.290,11","247,94",,"2.260,10","2.260,10"
06/27/23,"2.280,13",,"20,02","0,89","10.381,39","251,02",,"2.280,13","2.280,13"
06/28/23,"2.287,02",,"6,89","0,30","10.412,78","252,09",,"2.287,02","2.287,02"
06/29/23,"2.294,07",,"7,05","0,31","10.447,47","253,26",,"2.294,07","2.294,07"
06/30/23,"2.317,93",,"23,86","1,04","10.556,40","256,94",,"2.317,93","2.317,93"
07/03/23,"2.322,24",,"4,31","0,19","10.576,75","257,63",,"2.322,24","2.322,24"
07/04/23,"2.321,36",,"-0,88","-0,04","10.573,17","257,51",,"2.321,36","2.321,36"
07/05/23,"2.314,36",,"-7,00","-0,30","10.542,27","256,46",,"2.314,36","2.314,36"
07/06/23,"2.287,14",,"-27,22","-1,18","10.418,88","252,29",,"2.287,14","2.287,14"
07/07/23,"2.280,63",,"-6,51","-0,28","10.390,61","251,34",,"2.280,63","2.280,63"
07/10/23,"2.284,83",,"4,20","0,18","10.409,81","251,99",,"2.284,83","2.284,83"
07/11/23,"2.299,27",,"14,44","0,63","10.475,79","254,22",,"2.299,27","2.299,27"
07/12/23,"2.316,65",,"17,38","0,76","10.555,15","256,90",,"2.316,65","2.316,65"
07/13/23,"2.337,13",,"20,48","0,88","10.649,53","260,09",,"2.337,13","2.337,13"
07/14/23,"2.335,68",,"-1,45","-0,06","10.643,18","259,88",,"2.335,68","2.335,68"
07/17/23,"2.340,32",,"4,64","0,20","10.664,36","260,59",,"2.340,32","2.340,32"
07/18/23,"2.355,27",,"14,95","0,64","10.732,50","262,90",,"2.355,27","2.355,27"
07/19/23,"2.363,72",,"8,45","0,36","10.771,14","264,20",,"2.363,72","2.363,72"
07/20/23,"2.351,81",,"-11,91","-0,50","10.717,56","262,39",,"2.351,81","2.351,81"
07/21/23,"2.354,17",,"2,36","0,10","10.728,31","262,75",,"2.354,17","2.354,17"
07/24/23,"2.360,92",,"6,74","0,29","10.759,67","263,82",,"2.360,92","2.360,92"
07/25/23,"2.367,36",,"6,44","0,27","10.789,43","264,82",,"2.367,36","2.367,36"
07/26/23,"2.365,49",,"-1,87","-0,08","10.781,03","264,54",,"2.365,49","2.365,49"
07/27/23,"2.361,10",,"-4,39","-0,19","10.761,87","263,89",,"2.361,10","2.361,10"
07/28/23,"2.377,87",,"16,77","0,71","10.839,16","266,50",,"2.377,87","2.377,87"
07/31/23,"2.383,88",,"6,01","0,25","10.866,79","267,44",,"2.383,88","2.383,88"
08/01/23,"2.377,05",,"-6,82","-0,29","10.836,06","266,40",,"2.377,05","2.377,05"
08/02/23,"2.342,88",,"-34,17","-1,44","10.680,50","261,14",,"2.342,88","2.342,88"
08/03/23,"2.333,49",,"-9,39","-0,40","10.638,74","259,73",,"2.333,49","2.333,49"
08/04/23,"2.326,77",,"-6,73","-0,29","10.608,74","258,71",,"2.326,77","2.326,77"
08/07/23,"2.341,54",,"14,77","0,63","10.676,58","261,01",,"2.341,54","2.341,54"
08/08/23,"2.333,12",,"-8,41","-0,36","10.638,34","259,71",,"2.333,12","2.333,12"
08/09/23,"2.323,16",,"-9,96","-0,43","10.593,51","258,20",,"2.323,16","2.323,16"
08/10/23,"2.329,00",,"5,84","0,25","10.623,25","259,20",,"2.329,00","2.329,00"
08/11/23,"2.322,07",,"-6,93","-0,30","10.592,93","258,18",,"2.322,07","2.322,07"
08/14/23,"2.328,67",,"6,60","0,28","10.624,20","259,23",,"2.328,67","2.328,67"
08/15/23,"2.304,39",,"-24,28","-1,04","10.514,53","255,53",,"2.304,39","2.304,39"
08/16/23,"2.288,85",,"-15,54","-0,67","10.445,28","253,19",,"2.288,85","2.288,85"
08/17/23,"2.271,01",,"-17,84","-0,78","10.365,84","250,50",,"2.271,01","2.271,01"
08/18/23,"2.268,14",,"-2,87","-0,13","10.353,57","250,08",,"2.268,14","2.268,14"
08/21/23,"2.279,01",,"10,87","0,48","10.403,36","251,77",,"2.279,01","2.279,01"
08/22/23,"2.278,01",,"-0,99","-0,04","10.399,08","251,62",,"2.278,01","2.278,01"
08/23/23,"2.299,41",,"21,39","0,94","10.496,96","254,93",,"2.299,41","2.299,41"
08/24/23,"2.276,51",,"-22,89","-1,00","10.393,21","251,42",,"2.276,51","2.276,51"
08/25/23,"2.285,43",,"8,91","0,39","10.434,77","252,83",,"2.285,43","2.285,43"
08/28/23,"2.302,36",,"16,93","0,74","10.512,33","255,45",,"2.302,36","2.302,36"
08/29/23,"2.332,22",,"29,86","1,30","10.649,26","260,08",,"2.332,22","2.332,22"
08/30/23,"2.339,73",,"7,50","0,32","10.685,22","261,30",,"2.339,73","2.339,73"
08/31/23,"2.338,05",,"-1,67","-0,07","10.680,52","261,14",,"2.338,05","2.338,05"
09/01/23,"2.343,21",,"5,16","0,22","10.704,55","261,95",,"2.343,21","2.343,21"
09/04/23,"2.344,79",,"1,58","0,07","10.712,10","262,21",,"2.344,79","2.344,79"
09/05/23,"2.336,36",,"-8,43","-0,36","10.674,03","260,92",,"2.336,36","2.336,36"
09/06/23,"2.323,39",,"-12,97","-0,56","10.615,09","258,93",,"2.323,39","2.323,39"
09/07/23,"2.316,19",,"-7,20","-0,31","10.584,06","257,88",,"2.316,19","2.316,19"
09/08/23,"2.317,33",,"1,15","0,05","10.589,82","258,07",,"2.317,33","2.317,33"
09/11/23,"2.330,68",,"13,34","0,58","10.651,06","260,14",,"2.330,68","2.330,68"
09/12/23,"2.322,14",,"-8,53","-0,37","10.612,38","258,83",,"2.322,14","2.322,14"
09/13/23,"2.322,27",,"0,13","0,01","10.613,18","258,86",,"2.322,27","2.322,27"
09/14/23,"2.344,27",,"21,99","0,95","10.716,28","262,35",,"2.344,27","2.344,27"
09/15/23,"2.328,39",,"-15,88","-0,68","10.643,98","259,90",,"2.328,39","2.328,39"
09/18/23,"2.324,32",,"-4,07","-0,17","10.625,63","259,28",,"2.324,32","2.324,32"
09/19/23,"2.319,11",,"-5,22","-0,22","10.601,87","258,48",,"2.319,11","2.319,11"
09/20/23,"2.306,24",,"-12,87","-0,55","10.544,21","256,53",,"2.306,24","2.306,24"
09/21/23,"2.270,51",,"-35,73","-1,55","10.381,08","251,01",,"2.270,51","2.270,51"
09/22/23,"2.265,95",,"-4,56","-0,20","10.360,43","250,32",,"2.265,95","2.265,95"
09/25/23,"2.269,89",,"3,94","0,17","10.378,59","250,93",,"2.269,89","2.269,89"
09/26/23,"2.242,25",,"-27,64","-1,22","10.252,67","246,67",,"2.242,25","2.242,25"
09/27/23,"2.242,27",,"0,01","0,00","10.252,99","246,68",,"2.242,27","2.242,27"
09/28/23,"2.251,86",,"9,59","0,43","10.304,43","248,42",,"2.251,86","2.251,86"
09/29/23,"2.248,53",,"-3,33","-0,15","10.289,64","247,92",,"2.248,53","2.248,53"
10/02/23,"2.242,24",,"-6,29","-0,28","10.260,90","246,95",,"2.242,24","2.242,24"
10/03/23,"2.212,42",,"-29,83","-1,33","10.124,95","242,35",,"2.212,42","2.212,42"
10/04/23,"2.220,74",,"8,32","0,38","10.163,10","243,64",,"2.220,74","2.220,74"
10/05/23,"2.222,69",,"1,95","0,09","10.173,61","244,00",,"2.222,69","2.222,69"
10/06/23,"2.245,62",,"22,94","1,03","10.279,70","247,59",,"2.245,62","2.245,62"
10/09/23,"2.254,06",,"8,44","0,38","10.318,55","248,90",,"2.254,06","2.254,06"
10/10/23,"2.275,17",,"21,11","0,94","10.415,33","252,17",,"2.275,17","2.275,17"
10/11/23,"2.283,34",,"8,17","0,36","10.453,05","253,45",,"2.283,34","2.283,34"
10/12/23,"2.275,29",,"-8,05","-0,35","10.417,14","252,23",,"2.275,29","2.275,29"
10/13/23,"2.260,00",,"-15,29","-0,67","10.347,22","249,87",,"2.260,00","2.260,00"
10/16/23,"2.276,11",,"16,12","0,71","10.421,25","252,37",,"2.276,11","2.276,11"
10/17/23,"2.278,02",,"1,90","0,08","10.429,99","252,67",,"2.278,02","2.278,02"
10/18/23,"2.250,68",,"-27,34","-1,20","10.304,83","248,44",,"2.250,68","2.250,68"
10/19/23,"2.228,83",,"-21,85","-0,97","10.205,64","245,08",,"2.228,83","2.228,83"
10/20/23,"2.201,59",,"-27,24","-1,22","10.081,11","240,87",,"2.201,59","2.201,59"
10/23/23,"2.196,91",,"-4,68","-0,21","10.059,83","240,15",,"2.196,91","2.196,91"
10/24/23,"2.209,86",,"12,95","0,59","10.119,27","242,16",,"2.209,86","2.209,86"
10/25/23,"2.187,43",,"-22,43","-1,01","10.017,07","238,71",,"2.187,43","2.187,43"
10/26/23,"2.164,84",,"-22,59","-1,03","9.913,74","235,21",,"2.164,84","2.164,84"
10/27/23,"2.156,40",,"-8,44","-0,39","9.875,39","233,92",,"2.156,40","2.156,40"
10/30/23,"2.174,83",,"18,43","0,85","9.960,48","236,79",,"2.174,83","2.174,83"
10/31/23,"2.188,03",,"13,20","0,61","10.021,84","238,87",,"2.188,03","2.188,03"
11/01/23,"2.211,05",,"23,02","1,05","10.127,50","242,44",,"2.211,05","2.211,05"
11/02/23,"2.250,69",,"39,64","1,79","10.309,59","248,60",,"2.250,69","2.250,69"
11/03/23,"2.268,18",,"17,49","0,78","10.390,06","251,32",,"2.268,18","2.268,18"
11/06/23,"2.272,47",,"4,29","0,19","10.410,14","252,00",,"2.272,47","2.272,47"
11/07/23,"2.274,79",,"2,33","0,10","10.420,95","252,36",,"2.274,79","2.274,79"
11/08/23,"2.275,63",,"0,84","0,04","10.425,13","252,50",,"2.275,63","2.275,63"
11/09/23,"2.267,73",,"-7,90","-0,35","10.391,32","251,36",,"2.267,73","2.267,73"
11/10/23,"2.288,40",,"20,66","0,91","10.487,26","254,60",,"2.288,40","2.288,40"
11/13/23,"2.290,21",,"1,81","0,08","10.496,22","254,91",,"2.290,21","2.290,21"
11/14/23,"2.328,76",,"38,55","1,68","10.675,40","260,97",,"2.328,76","2.328,76"
11/15/23,"2.336,23",,"7,47","0,32","10.710,96","262,17",,"2.336,23","2.336,23"
11/16/23,"2.334,73",,"-1,50","-0,06","10.707,17","262,04",,"2.334,73","2.334,73"
11/17/23,"2.342,97",,"8,24","0,35","10.745,47","263,34",,"2.342,97","2.342,97"
11/20/23,"2.354,96",,"11,99","0,51","10.802,08","265,25",,"2.354,96","2.354,96"
11/21/23,"2.349,72",,"-5,24","-0,22","10.778,30","264,45",,"2.349,72","2.349,72"
11/22/23,"2.358,42",,"8,71","0,37","10.818,63","265,81",,"2.358,42","2.358,42"
11/23/23,"2.359,20",,"0,77","0,03","10.822,71","265,95",,"2.359,20","2.359,20"
11/24/23,"2.362,07",,"2,87","0,12","10.836,17","266,40",,"2.362,07","2.362,07"
11/27/23,"2.356,13",,"-5,94","-0,25","10.809,08","265,49",,"2.356,13","2.356,13"
11/28/23,"2.356,12",,"-0,01","0,00","10.809,13","265,49",,"2.356,12","2.356,12"
11/29/23,"2.356,63",,"0,50","0,02","10.812,85","265,61",,"2.356,63","2.356,63"
11/30/23,"2.366,01",,"9,38","0,40","10.858,43","267,15",,"2.366,01","2.366,01"
12/01/23,"2.380,88",,"14,88","0,63","10.927,32","269,48",,"2.380,88","2.380,88"
12/04/23,"2.370,38",,"-10,50","-0,44","10.879,60","267,87",,"2.370,38","2.370,38"
12/05/23,"2.368,53",,"-1,85","-0,08","10.871,49","267,60",,"2.368,53","2.368,53"
12/06/23,"2.367,09",,"-1,43","-0,06","10.865,26","267,39",,"2.367,09","2.367,09"
12/07/23,"2.377,35",,"10,25","0,43","10.913,73","269,02",,"2.377,35","2.377,35"
12/08/23,"2.386,34",,"8,99","0,38","10.955,26","270,43",,"2.386,34","2.386,34"
12/11/23,"2.396,13",,"9,80","0,41","11.000,29","271,95",,"2.396,13","2.396,13"
12/12/23,"2.403,02",,"6,88","0,29","11.032,34","273,04",,"2.403,02","2.403,02"
12/13/23,"2.428,45",,"25,43","1,06","11.149,24","276,99",,"2.428,45","2.428,45"
12/14/23,"2.437,27",,"8,82","0,36","11.191,94","278,43",,"2.437,27","2.437,27"
12/15/23,"2.437,14",,"-0,13","-0,01","11.191,78","278,43",,"2.437,14","2.437,14"
12/18/23,"2.443,32",,"6,18","0,25","11.220,24","279,39",,"2.443,32","2.443,32"
12/19/23,"2.457,23",,"13,91","0,57","11.284,75","281,57",,"2.457,23","2.457,23"
12/20/23,"2.433,27",,"-23,96","-0,97","11.175,70","277,88",,"2.433,27","2.433,27"
12/21/23,"2.449,05",,"15,78","0,65","11.248,59","280,35",,"2.449,05","2.449,05"
12/22/23,"2.453,15",,"4,10","0,17","11.267,43","280,98",,"2.453,15","2.453,15"
12/25/23,"2.453,33",,"0,18","0,01","11.268,27","281,01",,"2.453,33","2.453,33"
12/26/23,"2.460,86",,"7,53","0,31","11.302,90","282,18",,"2.460,86","2.460,86"
12/27/23,"2.466,87",,"6,01","0,24","11.332,50","283,18",,"2.466,87","2.466,87"
12/28/23,"2.466,58",,"-0,29","-0,01","11.333,75","283,23",,"2.466,58","2.466,58"
12/29/23,"2.462,22",,"-4,36","-0,18","11.314,06","282,56",,"2.462,22","2.462,22"
01/01/24,"2.462,28",,"0,06","0,00","11.314,32","282,57",,"2.462,28","2.462,28"
01/02/24,"2.450,10",,"-12,18","-0,49","11.259,12","280,70",,"2.450,10","2.450,10"
01/03/24,"2.430,63",,"-19,46","-0,79","11.170,02","277,69",,"2.430,63","2.430,63"
01/04/24,"2.428,42",,"-2,21","-0,09","11.160,92","277,38",,"2.428,42","2.428,42"
01/05/24,"2.431,42",,"2,99","0,12","11.174,70","277,85",,"2.431,42","2.431,42"
01/08/24,"2.457,64",,"26,22","1,08","11.295,38","281,93",,"2.457,64","2.457,64"
01/09/24,"2.455,41",,"-2,23","-0,09","11.286,56","281,63",,"2.455,41","2.455,41"
01/10/24,"2.466,36",,"10,95","0,45","11.337,03","283,34",,"2.466,36","2.466,36"
01/11/24,"2.465,08",,"-1,28","-0,05","11.331,53","283,15",,"2.465,08","2.465,08"
01/12/24,"2.470,58",,"5,49","0,22","11.357,43","284,03",,"2.470,58","2.470,58"
01/15/24,"2.470,86",,"0,28","0,01","11.358,79","284,07",,"2.470,86","2.470,86"
01/16/24,"2.460,80",,"-10,05","-0,41","11.312,74","282,52",,"2.460,80","2.460,80"
01/17/24,"2.444,41",,"-16,39","-0,67","11.237,60","279,98",,"2.444,41","2.444,41"
01/18/24,"2.461,67",,"17,26","0,71","11.317,69","282,68",,"2.461,67","2.461,67"
01/19/24,"2.485,44",,"23,77","0,97","11.427,41","286,39",,"2.485,44","2.485,44"
01/22/24,"2.495,42",,"9,99","0,40","11.473,75","287,96",,"2.495,42","2.495,42"
01/23/24,"2.499,69",,"4,27","0,17","11.493,54","288,63",,"2.499,69","2.499,69"
01/24/24,"2.504,68",,"4,99","0,20","11.516,84","289,42",,"2.504,68","2.504,68"
01/25/24,"2.514,85",,"10,17","0,41","11.564,06","291,01",,"2.514,85","2.514,85"
01/26/24,"2.516,71",,"1,86","0,07","11.572,63","291,30",,"2.516,71","2.516,71"
01/29/24,"2.533,95",,"17,24","0,68","11.652,23","294,00",,"2.533,95","2.533,95"
01/30/24,"2.533,56",,"-0,39","-0,02","11.651,11","293,96",,"2.533,56","2.533,56"
01/31/24,"2.504,74",,"-28,82","-1,14","11.518,86","289,49",,"2.504,74","2.504,74"
02/01/24,"2.524,08",,"19,34","0,77","11.608,23","292,51",,"2.524,08","2.524,08"
02/02/24,"2.544,23",,"20,15","0,80","11.701,28","295,65",,"2.544,23","2.544,23"
02/05/24,"2.538,25",,"-5,98","-0,24","11.674,01","294,73",,"2.538,25","2.538,25"
02/06/24,"2.544,52",,"6,27","0,25","11.703,06","295,71",,"2.544,52","2.544,52"
02/07/24,"2.559,22",,"14,70","0,58","11.770,80","298,00",,"2.559,22","2.559,22"
02/08/24,"2.562,32",,"3,10","0,12","11.786,15","298,52",,"2.562,32","2.562,32"
02/09/24,"2.573,05",,"10,73","0,42","11.837,06","300,24",,"2.573,05","2.573,05"
02/12/24,"2.573,28",,"0,23","0,01","11.838,19","300,28",,"2.573,28","2.573,28"
02/13/24,"2.546,02",,"-27,25","-1,06","11.713,87","296,08",,"2.546,02","2.546,02"
02/14/24,"2.566,01",,"19,99","0,79","11.807,73","299,25",,"2.566,01","2.566,01"
02/15/24,"2.581,89",,"15,88","0,62","11.883,57","301,82",,"2.581,89","2.581,89"
02/16/24,"2.578,08",,"-3,81","-0,15","11.867,34","301,27",,"2.578,08","2.578,08"
02/19/24,"2.579,47",,"1,39","0,05","11.873,74","301,49",,"2.579,47","2.579,47"
02/20/24,"2.566,91",,"-12,56","-0,49","11.816,39","299,55",,"2.566,91","2.566,91"
02/21/24,"2.566,86",,"-0,05","0,00","11.817,01","299,57",,"2.566,86","2.566,86"
02/22/24,"2.612,07",,"45,21","1,76","12.026,59","306,65",,"2.612,07","2.612,07"
02/23/24,"2.614,48",,"2,41","0,09","12.037,91","307,04",,"2.614,48","2.614,48"
02/26/24,"2.607,63",,"-6,84","-0,26","12.006,93","305,99",,"2.607,63","2.607,63"
02/27/24,"2.612,02",,"4,39","0,17","12.027,43","306,68",,"2.612,02","2.612,02"
02/28/24,"2.606,63",,"-5,39","-0,21","12.004,07","305,89",,"2.606,63","2.606,63"
02/29/24,"2.617,03",,"10,39","0,40","12.054,22","307,59",,"2.617,03","2.617,03"
03/01/24,"2.638,21",,"21,18","0,81","12.152,62","310,92",,"2.638,21","2.638,21"
03/04/24,"2.636,44",,"-1,77","-0,07","12.144,82","310,65",,"2.636,44","2.636,44"
03/05/24,"2.615,66",,"-20,78","-0,79","12.049,48","307,43",,"2.615,66","2.615,66"
03/06/24,"2.628,64",,"12,98","0,50","12.110,10","309,48",,"2.628,64","2.628,64"
03/07/24,"2.652,22",,"23,58","0,90","12.224,27","313,34",,"2.652,22","2.652,22"
03/08/24,"2.640,07",,"-12,15","-0,46","12.168,97","311,47",,"2.640,07","2.640,07"
03/11/24,"2.631,89",,"-8,18","-0,31","12.131,41","310,20",,"2.631,89","2.631,89"
03/12/24,"2.656,99",,"25,11","0,95","12.247,53","314,12",,"2.656,99","2.656,99"
03/13/24,"2.655,08",,"-1,91","-0,07","12.239,27","313,84",,"2.655,08","2.655,08"
03/14/24,"2.647,84",,"-7,25","-0,27","12.210,44","312,87",,"2.647,84","2.647,84"
03/15/24,"2.634,06",,"-13,77","-0,52","12.147,41","310,74",,"2.634,06","2.634,06"
03/18/24,"2.648,45",,"14,38","0,55","12.214,01","312,99",,"2.648,45","2.648,45"
03/19/24,"2.661,63",,"13,18","0,50","12.274,85","315,05",,"2.661,63","2.661,63"
03/20/24,"2.679,88",,"18,24","0,69","12.360,79","317,95",,"2.679,88","2.679,88"
03/21/24,"2.695,55",,"15,68","0,58","12.434,19","320,44",,"2.695,55","2.695,55"
03/22/24,"2.692,70",,"-2,85","-0,11","12.423,00","320,06",,"2.692,70","2.692,70"
03/25/24,"2.685,45",,"-7,25","-0,27","12.390,03","318,94",,"2.685,45","2.685,45"
03/26/24,"2.681,69",,"-3,76","-0,14","12.372,79","318,36",,"2.681,69","2.681,69"
03/27/24,"2.699,98",,"18,29","0,68","12.459,12","321,28",,"2.699,98","2.699,98"
03/28/24,"2.699,76",,"-0,22","-0,01","12.466,35","321,52",,"2.699,76","2.699,76"
03/29/24,"2.700,53",,"0,77","0,03","12.469,90","321,64",,"2.700,53","2.700,53"
04/01/24,"2.693,63",,"-6,91","-0,26","12.438,23","320,57",,"2.693,63","2.693,63"
04/02/24,"2.675,98",,"-17,65","-0,66","12.357,26","317,83",,"2.675,98","2.675,98"
04/03/24,"2.678,50",,"2,53","0,09","12.369,33","318,24",,"2.678,50","2.678,50"
04/04/24,"2.657,48",,"-21,02","-0,78","12.273,49","315,00",,"2.657,48","2.657,48"
04/05/24,"2.672,73",,"15,25","0,57","12.344,20","317,39",,"2.672,73","2.672,73"
04/08/24,"2.676,34",,"3,61","0,14","12.361,74","317,99",,"2.676,34","2.676,34"
04/09/24,"2.678,37",,"2,03","0,08","12.372,37","318,35",,"2.678,37","2.678,37"
04/10/24,"2.659,82",,"-18,55","-0,69","12.286,86","315,45",,"2.659,82","2.659,82"
04/11/24,"2.671,26",,"11,44","0,43","12.341,27","317,29",,"2.671,26","2.671,26"
04/12/24,"2.642,77",,"-28,49","-1,07","12.211,64","312,91",,"2.642,77","2.642,77"
04/15/24,"2.618,28",,"-24,49","-0,93","12.098,72","309,09",,"2.618,28","2.618,28"
04/16/24,"2.603,08",,"-15,20","-0,58","12.029,33","306,75",,"2.603,08","2.603,08"
04/17/24,"2.590,19",,"-12,89","-0,50","11.969,78","304,73",,"2.590,19","2.590,19"
04/18/24,"2.588,39",,"-1,80","-0,07","11.962,27","304,48",,"2.588,39","2.588,39"
